Code,Year,Age,   ASFR
    DNK,2016,27,0.1099
    DNK,2016,28,0.1259
    DNK,2016,29,0.1424
    DNK,2016,30,0.1438
    DNK,2016,31,0.1473
    DNK,2016,32,0.1396
    DNK,2016,33,0.1258
    DNK,2016,34,0.1095
    DNK,2016,35,0.0989
    DNK,2016,36,0.0823
    DNK,2016,37,0.0679
    DNK,2016,38,0.0544
    DNK,2016,39,0.0404
    DNK,2016,40,0.0296
    DNK,2016,41,0.0202
    DNK,2016,42,0.0123
    DNK,2016,43,0.007
    DNK,2016,44,0.0036
    DNK,2016,45,0.0024
    DNK,2016,46,0.0008
    DNK,2016,47,0.0007
    DNK,2016,48,0.0003
    DNK,2016,49,0.0001
    DNK,2016,50,      .
    ESP,1970,14,0
    ESP,1970,15,0
    ESP,1970,16,0
    ESP,1970,17,0
    ESP,1970,18,0
    ESP,1970,19,0.00282
    ESP,1970,20,0.02147
    ESP,1970,21,0.06143
    ESP,1970,22,0.11663
    ESP,1970,23,0.16981
    ESP,1970,24,0.20525
    ESP,1970,25,0.21901
    ESP,1970,26,0.21656
    ESP,1970,27,0.20721
    ESP,1970,28,0.19588
    ESP,1970,29,0.18163
    ESP,1970,30,0.1641
    ESP,1970,31,0.14861
    ESP,1970,32,0.13783
    ESP,1970,33,0.12748
    ESP,1970,34,0.11619
    ESP,1970,35,0.10522
    ESP,1970,36,0.09436
    ESP,1970,37,0.0831
    ESP,1970,38,0.07148
    ESP,1970,39,0.05998
    ESP,1970,40,0.04871
    ESP,1970,41,0.03819
    ESP,1970,42,0.02883
    ESP,1970,43,0.02086
    ESP,1970,44,0.01444
    ESP,1970,45,0.0095
    ESP,1970,46,0.00591
    ESP,1970,47,0.00344
    ESP,1970,48,0.00205
    ESP,1970,49,0.0013
    ESP,1970,50,0.00073
    ESP,1970,14,0.00017
    ESP,1970,15,0.00086
    ESP,1970,16,0.00272
    ESP,1970,17,0.00701
    ESP,1970,18,0.01459
    ESP,1970,19,0.02733
    ESP,1970,20,0.04752
    ESP,1970,21,0.0757
    ESP,1970,22,0.10867
    ESP,1970,23,0.14234
    ESP,1970,24,0.17437
    ESP,1970,25,0.19705
    ESP,1970,26,0.20767
    ESP,1970,27,0.20811
    ESP,1970,28,0.20191
    ESP,1970,29,0.19251
    ESP,1970,30,0.17731
    ESP,1970,31,0.15461
    ESP,1970,32,0.13415
    ESP,1970,33,0.12169
    ESP,1970,34,0.11542
    ESP,1970,35,0.10805
    ESP,1970,36,0.09518
    ESP,1970,37,0.08188
    ESP,1970,38,0.07049
    ESP,1970,39,0.0598
    ESP,1970,40,0.05051
    ESP,1970,41,0.04121
    ESP,1970,42,0.03013
    ESP,1970,43,0.01939
    ESP,1970,44,0.01163
    ESP,1970,45,0.00658
    ESP,1970,46,0.00384
    ESP,1970,47,0.00256
    ESP,1970,48,0.00194
    ESP,1970,49,0.00155
    ESP,1970,50,0.00279
    ESP,1971,14,0.00013
    ESP,1971,15,0.00099
    ESP,1971,16,0.00372
    ESP,1971,17,0.00892
    ESP,1971,18,0.01573
    ESP,1971,19,0.02945
    ESP,1971,20,0.05486
    ESP,1971,21,0.08737
    ESP,1971,22,0.1179
    ESP,1971,23,0.14483
    ESP,1971,24,0.1738
    ESP,1971,25,0.19948
    ESP,1971,26,0.21055
    ESP,1971,27,0.20475
    ESP,1971,28,0.19314
    ESP,1971,29,0.18624
    ESP,1971,30,0.17623
    ESP,1971,31,0.1575
    ESP,1971,32,0.1362
    ESP,1971,33,0.11866
    ESP,1971,34,0.10409
    ESP,1971,35,0.09411
    ESP,1971,36,0.08895
    ESP,1971,37,0.08043
    ESP,1971,38,0.06807
    ESP,1971,39,0.05821
    ESP,1971,40,0.04959
    ESP,1971,41,0.03906
    ESP,1971,42,0.0283
    ESP,1971,43,0.01949
    ESP,1971,44,0.0126
    ESP,1971,45,0.00739
    ESP,1971,46,0.00397
    ESP,1971,47,0.00187
    ESP,1971,48,0.0011
    ESP,1971,49,0.00106
    ESP,1971,50,0.00087
    ESP,1971,14,0.00018
    ESP,1971,15,0.00096
    ESP,1971,16,0.00302
    ESP,1971,17,0.00768
    ESP,1971,18,0.01587
    ESP,1971,19,0.02952
    ESP,1971,20,0.05158
    ESP,1971,21,0.08125
    ESP,1971,22,0.11601
    ESP,1971,23,0.15134
    ESP,1971,24,0.18217
    ESP,1971,25,0.20328
    ESP,1971,26,0.21032
    ESP,1971,27,0.20802
    ESP,1971,28,0.20049
    ESP,1971,29,0.1917
    ESP,1971,30,0.17761
    ESP,1971,31,0.15461
    ESP,1971,32,0.13398
    ESP,1971,33,0.12126
    ESP,1971,34,0.11358
    ESP,1971,35,0.10474
    ESP,1971,36,0.09085
    ESP,1971,37,0.07744
    ESP,1971,38,0.06695
    ESP,1971,39,0.05742
    ESP,1971,40,0.04907
    ESP,1971,41,0.04027
    ESP,1971,42,0.02887
    ESP,1971,43,0.01811
    ESP,1971,44,0.01037
    ESP,1971,45,0.00575
    ESP,1971,46,0.00327
    ESP,1971,47,0.00209
    ESP,1971,48,0.00147
    ESP,1971,49,0.00107
    ESP,1971,50,0.00167
    ESP,1972,14,0.00015
    ESP,1972,15,0.00108
    ESP,1972,16,0.00389
    ESP,1972,17,0.0093
    ESP,1972,18,0.0163
    ESP,1972,19,0.03083
    ESP,1972,20,0.05733
    ESP,1972,21,0.09104
    ESP,1972,22,0.12443
    ESP,1972,23,0.15287
    ESP,1972,24,0.17993
    ESP,1972,25,0.20088
    ESP,1972,26,0.20823
    ESP,1972,27,0.20158
    ESP,1972,28,0.18854
    ESP,1972,29,0.17925
    ESP,1972,30,0.16997
    ESP,1972,31,0.15423
    ESP,1972,32,0.13275
    ESP,1972,33,0.11289
    ESP,1972,34,0.09971
    ESP,1972,35,0.09194
    ESP,1972,36,0.08747
    ESP,1972,37,0.07933
    ESP,1972,38,0.0672
    ESP,1972,39,0.05739
    ESP,1972,40,0.04866
    ESP,1972,41,0.0382
    ESP,1972,42,0.02761
    ESP,1972,43,0.01901
    ESP,1972,44,0.01236
    ESP,1972,45,0.00736
    ESP,1972,46,0.00409
    ESP,1972,47,0.00197
    ESP,1972,48,0.00114
    ESP,1972,49,0.00108
    ESP,1972,50,0.00086
    ESP,1972,14,0.00021
    ESP,1972,15,0.0011
    ESP,1972,16,0.00337
    ESP,1972,17,0.00829
    ESP,1972,18,0.01658
    ESP,1972,19,0.03043
    ESP,1972,20,0.05306
    ESP,1972,21,0.08448
    ESP,1972,22,0.12034
    ESP,1972,23,0.15664
    ESP,1972,24,0.18616
    ESP,1972,25,0.20334
    ESP,1972,26,0.20683
    ESP,1972,27,0.20111
    ESP,1972,28,0.19236
    ESP,1972,29,0.18466
    ESP,1972,30,0.17289
    ESP,1972,31,0.15176
    ESP,1972,32,0.13194
    ESP,1972,33,0.11917
    ESP,1972,34,0.11149
    ESP,1972,35,0.10273
    ESP,1972,36,0.08914
    ESP,1972,37,0.07591
    ESP,1972,38,0.06561
    ESP,1972,39,0.05632
    ESP,1972,40,0.04817
    ESP,1972,41,0.03957
    ESP,1972,42,0.02867
    ESP,1972,43,0.0181
    ESP,1972,44,0.01061
    ESP,1972,45,0.0059
    ESP,1972,46,0.00341
    ESP,1972,47,0.00217
    ESP,1972,48,0.00151
    ESP,1972,49,0.00108
    ESP,1972,50,0.00163
    ESP,1973,14,0.00016
    ESP,1973,15,0.00116
    ESP,1973,16,0.00418
    ESP,1973,17,0.01002
    ESP,1973,18,0.01785
    ESP,1973,19,0.03275
    ESP,1973,20,0.05916
    ESP,1973,21,0.09207
    ESP,1973,22,0.12484
    ESP,1973,23,0.15483
    ESP,1973,24,0.18215
    ESP,1973,25,0.20297
    ESP,1973,26,0.21139
    ESP,1973,27,0.20679
    ESP,1973,28,0.19455
    ESP,1973,29,0.18129
    ESP,1973,30,0.16613
    ESP,1973,31,0.14836
    ESP,1973,32,0.12972
    ESP,1973,33,0.11051
    ESP,1973,34,0.09529
    ESP,1973,35,0.08788
    ESP,1973,36,0.08414
    ESP,1973,37,0.07604
    ESP,1973,38,0.06455
    ESP,1973,39,0.05495
    ESP,1973,40,0.04573
    ESP,1973,41,0.03502
    ESP,1973,42,0.02509
    ESP,1973,43,0.01736
    ESP,1973,44,0.01125
    ESP,1973,45,0.0066
    ESP,1973,46,0.00354
    ESP,1973,47,0.00165
    ESP,1973,48,0.00104
    ESP,1973,49,0.00112
    ESP,1973,50,0.00101
    ESP,1973,14,0.00023
    ESP,1973,15,0.00121
    ESP,1973,16,0.00372
    ESP,1973,17,0.00915
    ESP,1973,18,0.01824
    ESP,1973,19,0.03304
    ESP,1973,20,0.05628
    ESP,1973,21,0.08714
    ESP,1973,22,0.12238
    ESP,1973,23,0.15654
    ESP,1973,24,0.18619
    ESP,1973,25,0.20488
    ESP,1973,26,0.20964
    ESP,1973,27,0.20461
    ESP,1973,28,0.19517
    ESP,1973,29,0.18496
    ESP,1973,30,0.16914
    ESP,1973,31,0.14595
    ESP,1973,32,0.12538
    ESP,1973,33,0.11283
    ESP,1973,34,0.10561
    ESP,1973,35,0.099
    ESP,1973,36,0.0872
    ESP,1973,37,0.07414
    ESP,1973,38,0.0635
    ESP,1973,39,0.05374
    ESP,1973,40,0.04532
    ESP,1973,41,0.03682
    ESP,1973,42,0.02623
    ESP,1973,43,0.01629
    ESP,1973,44,0.00922
    ESP,1973,45,0.00503
    ESP,1973,46,0.00283
    ESP,1973,47,0.00185
    ESP,1973,48,0.00137
    ESP,1973,49,0.00108
    ESP,1973,50,0.00192
    ESP,1974,14,0.00017
    ESP,1974,15,0.00135
    ESP,1974,16,0.00507
    ESP,1974,17,0.01253
    ESP,1974,18,0.02318
    ESP,1974,19,0.03971
    ESP,1974,20,0.06434
    ESP,1974,21,0.09491
    ESP,1974,22,0.12697
    ESP,1974,23,0.15748
    ESP,1974,24,0.18645
    ESP,1974,25,0.20595
    ESP,1974,26,0.21155
    ESP,1974,27,0.20615
    ESP,1974,28,0.19555
    ESP,1974,29,0.1839
    ESP,1974,30,0.16897
    ESP,1974,31,0.15154
    ESP,1974,32,0.1342
    ESP,1974,33,0.11726
    ESP,1974,34,0.10004
    ESP,1974,35,0.08683
    ESP,1974,36,0.08033
    ESP,1974,37,0.0724
    ESP,1974,38,0.06135
    ESP,1974,39,0.05284
    ESP,1974,40,0.04566
    ESP,1974,41,0.03651
    ESP,1974,42,0.02656
    ESP,1974,43,0.01823
    ESP,1974,44,0.01177
    ESP,1974,45,0.00687
    ESP,1974,46,0.00368
    ESP,1974,47,0.00174
    ESP,1974,48,0.00099
    ESP,1974,49,0.00086
    ESP,1974,50,0.00065
    ESP,1974,14,0.00023
    ESP,1974,15,0.00131
    ESP,1974,16,0.00431
    ESP,1974,17,0.01123
    ESP,1974,18,0.02326
    ESP,1974,19,0.04164
    ESP,1974,20,0.06657
    ESP,1974,21,0.09585
    ESP,1974,22,0.12617
    ESP,1974,23,0.15463
    ESP,1974,24,0.18089
    ESP,1974,25,0.20127
    ESP,1974,26,0.20763
    ESP,1974,27,0.20375
    ESP,1974,28,0.19575
    ESP,1974,29,0.18716
    ESP,1974,30,0.17291
    ESP,1974,31,0.15128
    ESP,1974,32,0.13136
    ESP,1974,33,0.11663
    ESP,1974,34,0.10607
    ESP,1974,35,0.09624
    ESP,1974,36,0.08257
    ESP,1974,37,0.06939
    ESP,1974,38,0.06033
    ESP,1974,39,0.05279
    ESP,1974,40,0.04591
    ESP,1974,41,0.03806
    ESP,1974,42,0.0277
    ESP,1974,43,0.01752
    ESP,1974,44,0.01022
    ESP,1974,45,0.00564
    ESP,1974,46,0.00324
    ESP,1974,47,0.00199
    ESP,1974,48,0.00128
    ESP,1974,49,0.00082
    ESP,1974,50,0.00112
    ESP,1975,14,0.00018
    ESP,1975,15,0.00135
    ESP,1975,16,0.00479
    ESP,1975,17,0.01229
    ESP,1975,18,0.02431
    ESP,1975,19,0.041
    ESP,1975,20,0.06227
    ESP,1975,21,0.08874
    ESP,1975,22,0.12103
    ESP,1975,23,0.15534
    ESP,1975,24,0.18322
    ESP,1975,25,0.19787
    ESP,1975,26,0.20117
    ESP,1975,27,0.19743
    ESP,1975,28,0.18808
    ESP,1975,29,0.17771
    ESP,1975,30,0.16588
    ESP,1975,31,0.14891
    ESP,1975,32,0.12835
    ESP,1975,33,0.10953
    ESP,1975,34,0.09631
    ESP,1975,35,0.08648
    ESP,1975,36,0.07786
    ESP,1975,37,0.06794
    ESP,1975,38,0.05888
    ESP,1975,39,0.05191
    ESP,1975,40,0.04397
    ESP,1975,41,0.03465
    ESP,1975,42,0.02534
    ESP,1975,43,0.01773
    ESP,1975,44,0.012
    ESP,1975,45,0.00733
    ESP,1975,46,0.00386
    ESP,1975,47,0.00178
    ESP,1975,48,0.0008
    ESP,1975,49,0.0008
    ESP,1975,50,0.00068
    ESP,1975,14,0.00058
    ESP,1975,15,0.0017
    ESP,1975,16,0.00594
    ESP,1975,17,0.0144
    ESP,1975,18,0.02761
    ESP,1975,19,0.04626
    ESP,1975,20,0.0678
    ESP,1975,21,0.09288
    ESP,1975,22,0.12473
    ESP,1975,23,0.15742
    ESP,1975,24,0.18228
    ESP,1975,25,0.19461
    ESP,1975,26,0.19858
    ESP,1975,27,0.19372
    ESP,1975,28,0.18021
    ESP,1975,29,0.1741
    ESP,1975,30,0.16367
    ESP,1975,31,0.13978
    ESP,1975,32,0.12108
    ESP,1975,33,0.10655
    ESP,1975,34,0.09462
    ESP,1975,35,0.08547
    ESP,1975,36,0.07588
    ESP,1975,37,0.06764
    ESP,1975,38,0.05906
    ESP,1975,39,0.04979
    ESP,1975,40,0.04185
    ESP,1975,41,0.03228
    ESP,1975,42,0.02335
    ESP,1975,43,0.01654
    ESP,1975,44,0.01091
    ESP,1975,45,0.00635
    ESP,1975,46,0.00322
    ESP,1975,47,0.00149
    ESP,1975,48,0.00073
    ESP,1975,49,0.0005
    ESP,1975,50,0.00081
    ESP,1976,14,0.00025
    ESP,1976,15,0.00183
    ESP,1976,16,0.00591
    ESP,1976,17,0.0141
    ESP,1976,18,0.02726
    ESP,1976,19,0.04681
    ESP,1976,20,0.07016
    ESP,1976,21,0.09764
    ESP,1976,22,0.12932
    ESP,1976,23,0.16327
    ESP,1976,24,0.18932
    ESP,1976,25,0.20246
    ESP,1976,26,0.20255
    ESP,1976,27,0.19493
    ESP,1976,28,0.18209
    ESP,1976,29,0.17515
    ESP,1976,30,0.16206
    ESP,1976,31,0.14338
    ESP,1976,32,0.12067
    ESP,1976,33,0.1078
    ESP,1976,34,0.09387
    ESP,1976,35,0.08223
    ESP,1976,36,0.07355
    ESP,1976,37,0.06559
    ESP,1976,38,0.05519
    ESP,1976,39,0.04817
    ESP,1976,40,0.04129
    ESP,1976,41,0.03285
    ESP,1976,42,0.02303
    ESP,1976,43,0.01643
    ESP,1976,44,0.01045
    ESP,1976,45,0.00613
    ESP,1976,46,0.00327
    ESP,1976,47,0.00162
    ESP,1976,48,0.00073
    ESP,1976,49,0.00067
    ESP,1976,50,0.00053
    ESP,1976,14,0.0005
    ESP,1976,15,0.00163
    ESP,1976,16,0.00599
    ESP,1976,17,0.0148
    ESP,1976,18,0.02875
    ESP,1976,19,0.0471
    ESP,1976,20,0.07115
    ESP,1976,21,0.09943
    ESP,1976,22,0.12871
    ESP,1976,23,0.16104
    ESP,1976,24,0.18613
    ESP,1976,25,0.19691
    ESP,1976,26,0.19612
    ESP,1976,27,0.19188
    ESP,1976,28,0.18131
    ESP,1976,29,0.16969
    ESP,1976,30,0.16113
    ESP,1976,31,0.14043
    ESP,1976,32,0.12
    ESP,1976,33,0.1079
    ESP,1976,34,0.09425
    ESP,1976,35,0.08321
    ESP,1976,36,0.07589
    ESP,1976,37,0.06511
    ESP,1976,38,0.05556
    ESP,1976,39,0.0482
    ESP,1976,40,0.04078
    ESP,1976,41,0.03165
    ESP,1976,42,0.02333
    ESP,1976,43,0.01632
    ESP,1976,44,0.01041
    ESP,1976,45,0.00612
    ESP,1976,46,0.00329
    ESP,1976,47,0.00165
    ESP,1976,48,0.0008
    ESP,1976,49,0.00041
    ESP,1976,50,0.00078
    ESP,1977,14,0.00024
    ESP,1977,15,0.00181
    ESP,1977,16,0.00608
    ESP,1977,17,0.0147
    ESP,1977,18,0.02807
    ESP,1977,19,0.04751
    ESP,1977,20,0.0703
    ESP,1977,21,0.09685
    ESP,1977,22,0.12561
    ESP,1977,23,0.15541
    ESP,1977,24,0.17875
    ESP,1977,25,0.19116
    ESP,1977,26,0.19174
    ESP,1977,27,0.18328
    ESP,1977,28,0.17124
    ESP,1977,29,0.16529
    ESP,1977,30,0.15381
    ESP,1977,31,0.13594
    ESP,1977,32,0.11491
    ESP,1977,33,0.10303
    ESP,1977,34,0.09135
    ESP,1977,35,0.07877
    ESP,1977,36,0.06802
    ESP,1977,37,0.0602
    ESP,1977,38,0.05315
    ESP,1977,39,0.0455
    ESP,1977,40,0.03779
    ESP,1977,41,0.03019
    ESP,1977,42,0.02195
    ESP,1977,43,0.01511
    ESP,1977,44,0.00977
    ESP,1977,45,0.00567
    ESP,1977,46,0.00325
    ESP,1977,47,0.00164
    ESP,1977,48,0.00072
    ESP,1977,49,0.00051
    ESP,1977,50,0.00033
    ESP,1977,14,0.0005
    ESP,1977,15,0.00181
    ESP,1977,16,0.00602
    ESP,1977,17,0.01497
    ESP,1977,18,0.02913
    ESP,1977,19,0.04814
    ESP,1977,20,0.0723
    ESP,1977,21,0.10002
    ESP,1977,22,0.12771
    ESP,1977,23,0.1562
    ESP,1977,24,0.17895
    ESP,1977,25,0.18906
    ESP,1977,26,0.18675
    ESP,1977,27,0.17845
    ESP,1977,28,0.1704
    ESP,1977,29,0.16176
    ESP,1977,30,0.15219
    ESP,1977,31,0.13383
    ESP,1977,32,0.11468
    ESP,1977,33,0.10219
    ESP,1977,34,0.09119
    ESP,1977,35,0.07902
    ESP,1977,36,0.06907
    ESP,1977,37,0.06221
    ESP,1977,38,0.05329
    ESP,1977,39,0.04534
    ESP,1977,40,0.03803
    ESP,1977,41,0.02911
    ESP,1977,42,0.02165
    ESP,1977,43,0.01533
    ESP,1977,44,0.00966
    ESP,1977,45,0.00582
    ESP,1977,46,0.0033
    ESP,1977,47,0.00157
    ESP,1977,48,0.00072
    ESP,1977,49,0.00036
    ESP,1977,50,0.00056
    ESP,1978,14,0.00029
    ESP,1978,15,0.00209
    ESP,1978,16,0.00664
    ESP,1978,17,0.01561
    ESP,1978,18,0.02917
    ESP,1978,19,0.04814
    ESP,1978,20,0.06911
    ESP,1978,21,0.09319
    ESP,1978,22,0.11981
    ESP,1978,23,0.14696
    ESP,1978,24,0.16737
    ESP,1978,25,0.17975
    ESP,1978,26,0.18224
    ESP,1978,27,0.17648
    ESP,1978,28,0.1639
    ESP,1978,29,0.15701
    ESP,1978,30,0.1454
    ESP,1978,31,0.129
    ESP,1978,32,0.10909
    ESP,1978,33,0.09729
    ESP,1978,34,0.08666
    ESP,1978,35,0.07664
    ESP,1978,36,0.06609
    ESP,1978,37,0.05617
    ESP,1978,38,0.04825
    ESP,1978,39,0.04261
    ESP,1978,40,0.03508
    ESP,1978,41,0.02747
    ESP,1978,42,0.02005
    ESP,1978,43,0.01417
    ESP,1978,44,0.00896
    ESP,1978,45,0.00512
    ESP,1978,46,0.00272
    ESP,1978,47,0.00151
    ESP,1978,48,0.00078
    ESP,1978,49,0.00053
    ESP,1978,50,0.00032
    ESP,1978,14,0.00058
    ESP,1978,15,0.00189
    ESP,1978,16,0.00661
    ESP,1978,17,0.01566
    ESP,1978,18,0.02976
    ESP,1978,19,0.04866
    ESP,1978,20,0.07112
    ESP,1978,21,0.09632
    ESP,1978,22,0.12455
    ESP,1978,23,0.15088
    ESP,1978,24,0.16961
    ESP,1978,25,0.18043
    ESP,1978,26,0.18162
    ESP,1978,27,0.17358
    ESP,1978,28,0.16183
    ESP,1978,29,0.15391
    ESP,1978,30,0.14607
    ESP,1978,31,0.12702
    ESP,1978,32,0.10849
    ESP,1978,33,0.09701
    ESP,1978,34,0.08584
    ESP,1978,35,0.0765
    ESP,1978,36,0.06674
    ESP,1978,37,0.05722
    ESP,1978,38,0.05014
    ESP,1978,39,0.04204
    ESP,1978,40,0.03557
    ESP,1978,41,0.02764
    ESP,1978,42,0.01969
    ESP,1978,43,0.01385
    ESP,1978,44,0.00882
    ESP,1978,45,0.00514
    ESP,1978,46,0.00278
    ESP,1978,47,0.00151
    ESP,1978,48,0.00074
    ESP,1978,49,0.00032
    ESP,1978,50,0.00055
    ESP,1979,14,0.00032
    ESP,1979,15,0.0023
    ESP,1979,16,0.00708
    ESP,1979,17,0.01634
    ESP,1979,18,0.02989
    ESP,1979,19,0.04867
    ESP,1979,20,0.06807
    ESP,1979,21,0.08926
    ESP,1979,22,0.11245
    ESP,1979,23,0.1358
    ESP,1979,24,0.15269
    ESP,1979,25,0.16254
    ESP,1979,26,0.16658
    ESP,1979,27,0.16332
    ESP,1979,28,0.15366
    ESP,1979,29,0.14609
    ESP,1979,30,0.13482
    ESP,1979,31,0.11952
    ESP,1979,32,0.10046
    ESP,1979,33,0.08898
    ESP,1979,34,0.07856
    ESP,1979,35,0.06943
    ESP,1979,36,0.06118
    ESP,1979,37,0.0529
    ESP,1979,38,0.04432
    ESP,1979,39,0.03781
    ESP,1979,40,0.03183
    ESP,1979,41,0.02462
    ESP,1979,42,0.01751
    ESP,1979,43,0.01262
    ESP,1979,44,0.00819
    ESP,1979,45,0.00463
    ESP,1979,46,0.00254
    ESP,1979,47,0.00121
    ESP,1979,48,0.00068
    ESP,1979,49,0.00048
    ESP,1979,50,0.0003
    ESP,1979,14,0.00068
    ESP,1979,15,0.00206
    ESP,1979,16,0.00712
    ESP,1979,17,0.0165
    ESP,1979,18,0.03017
    ESP,1979,19,0.04842
    ESP,1979,20,0.06971
    ESP,1979,21,0.09215
    ESP,1979,22,0.11768
    ESP,1979,23,0.14139
    ESP,1979,24,0.15698
    ESP,1979,25,0.16573
    ESP,1979,26,0.16875
    ESP,1979,27,0.16453
    ESP,1979,28,0.15288
    ESP,1979,29,0.14285
    ESP,1979,30,0.13512
    ESP,1979,31,0.11834
    ESP,1979,32,0.09975
    ESP,1979,33,0.08806
    ESP,1979,34,0.07864
    ESP,1979,35,0.06901
    ESP,1979,36,0.06115
    ESP,1979,37,0.05304
    ESP,1979,38,0.0452
    ESP,1979,39,0.03873
    ESP,1979,40,0.03183
    ESP,1979,41,0.024
    ESP,1979,42,0.01779
    ESP,1979,43,0.01233
    ESP,1979,44,0.00789
    ESP,1979,45,0.00475
    ESP,1979,46,0.00241
    ESP,1979,47,0.00125
    ESP,1979,48,0.00071
    ESP,1979,49,0.00037
    ESP,1979,50,0.00054
    ESP,1980,14,0.00034
    ESP,1980,15,0.00245
    ESP,1980,16,0.00729
    ESP,1980,17,0.01647
    ESP,1980,18,0.02915
    ESP,1980,19,0.04679
    ESP,1980,20,0.06613
    ESP,1980,21,0.08646
    ESP,1980,22,0.10747
    ESP,1980,23,0.1282
    ESP,1980,24,0.14394
    ESP,1980,25,0.15206
    ESP,1980,26,0.15443
    ESP,1980,27,0.15261
    ESP,1980,28,0.14426
    ESP,1980,29,0.13641
    ESP,1980,30,0.12357
    ESP,1980,31,0.11119
    ESP,1980,32,0.09489
    ESP,1980,33,0.08314
    ESP,1980,34,0.07259
    ESP,1980,35,0.06478
    ESP,1980,36,0.05788
    ESP,1980,37,0.04866
    ESP,1980,38,0.03956
    ESP,1980,39,0.03466
    ESP,1980,40,0.0296
    ESP,1980,41,0.02267
    ESP,1980,42,0.01463
    ESP,1980,43,0.01133
    ESP,1980,44,0.00777
    ESP,1980,45,0.00452
    ESP,1980,46,0.00226
    ESP,1980,47,0.00111
    ESP,1980,48,0.00056
    ESP,1980,49,0.00059
    ESP,1980,50,0.00055
    ESP,1980,14,0.00048
    ESP,1980,15,0.00227
    ESP,1980,16,0.00719
    ESP,1980,17,0.01647
    ESP,1980,18,0.02969
    ESP,1980,19,0.04614
    ESP,1980,20,0.06625
    ESP,1980,21,0.08704
    ESP,1980,22,0.10844
    ESP,1980,23,0.13083
    ESP,1980,24,0.14719
    ESP,1980,25,0.15549
    ESP,1980,26,0.15678
    ESP,1980,27,0.15388
    ESP,1980,28,0.14536
    ESP,1980,29,0.13387
    ESP,1980,30,0.12558
    ESP,1980,31,0.11049
    ESP,1980,32,0.09365
    ESP,1980,33,0.08219
    ESP,1980,34,0.07308
    ESP,1980,35,0.06512
    ESP,1980,36,0.05638
    ESP,1980,37,0.04848
    ESP,1980,38,0.04051
    ESP,1980,39,0.0345
    ESP,1980,40,0.03057
    ESP,1980,41,0.02245
    ESP,1980,42,0.01606
    ESP,1980,43,0.01155
    ESP,1980,44,0.00718
    ESP,1980,45,0.00445
    ESP,1980,46,0.00236
    ESP,1980,47,0.00113
    ESP,1980,48,0.00059
    ESP,1980,49,0.00037
    ESP,1980,50,0.00071
    ESP,1981,14,0.00031
    ESP,1981,15,0.00216
    ESP,1981,16,0.00618
    ESP,1981,17,0.01444
    ESP,1981,18,0.02546
    ESP,1981,19,0.04025
    ESP,1981,20,0.05853
    ESP,1981,21,0.0777
    ESP,1981,22,0.09785
    ESP,1981,23,0.11886
    ESP,1981,24,0.13523
    ESP,1981,25,0.1437
    ESP,1981,26,0.14419
    ESP,1981,27,0.14212
    ESP,1981,28,0.13604
    ESP,1981,29,0.13218
    ESP,1981,30,0.11853
    ESP,1981,31,0.10146
    ESP,1981,32,0.08745
    ESP,1981,33,0.07895
    ESP,1981,34,0.06702
    ESP,1981,35,0.05695
    ESP,1981,36,0.05204
    ESP,1981,37,0.04673
    ESP,1981,38,0.03793
    ESP,1981,39,0.03006
    ESP,1981,40,0.02583
    ESP,1981,41,0.02146
    ESP,1981,42,0.01508
    ESP,1981,43,0.00859
    ESP,1981,44,0.00627
    ESP,1981,45,0.00385
    ESP,1981,46,0.00201
    ESP,1981,47,0.00092
    ESP,1981,48,0.00049
    ESP,1981,49,0.00045
    ESP,1981,50,0.00035
    ESP,1981,14,0.0007
    ESP,1981,15,0.00185
    ESP,1981,16,0.00638
    ESP,1981,17,0.01471
    ESP,1981,18,0.02583
    ESP,1981,19,0.04065
    ESP,1981,20,0.05876
    ESP,1981,21,0.07764
    ESP,1981,22,0.09701
    ESP,1981,23,0.11763
    ESP,1981,24,0.13461
    ESP,1981,25,0.14387
    ESP,1981,26,0.14612
    ESP,1981,27,0.14342
    ESP,1981,28,0.13653
    ESP,1981,29,0.12813
    ESP,1981,30,0.12055
    ESP,1981,31,0.1042
    ESP,1981,32,0.08693
    ESP,1981,33,0.07598
    ESP,1981,34,0.06619
    ESP,1981,35,0.05861
    ESP,1981,36,0.05185
    ESP,1981,37,0.04424
    ESP,1981,38,0.0375
    ESP,1981,39,0.03134
    ESP,1981,40,0.0262
    ESP,1981,41,0.02063
    ESP,1981,42,0.01498
    ESP,1981,43,0.01016
    ESP,1981,44,0.00627
    ESP,1981,45,0.0036
    ESP,1981,46,0.00187
    ESP,1981,47,0.00099
    ESP,1981,48,0.0005
    ESP,1981,49,0.00026
    ESP,1981,50,0.00056
    ESP,1982,14,0.0003
    ESP,1982,15,0.00197
    ESP,1982,16,0.00534
    ESP,1982,17,0.01372
    ESP,1982,18,0.02457
    ESP,1982,19,0.03842
    ESP,1982,20,0.05271
    ESP,1982,21,0.07018
    ESP,1982,22,0.08873
    ESP,1982,23,0.10906
    ESP,1982,24,0.12605
    ESP,1982,25,0.13706
    ESP,1982,26,0.13997
    ESP,1982,27,0.13529
    ESP,1982,28,0.12786
    ESP,1982,29,0.12817
    ESP,1982,30,0.12018
    ESP,1982,31,0.10198
    ESP,1982,32,0.08083
    ESP,1982,33,0.07515
    ESP,1982,34,0.0675
