Country,Year,porteqassets,porteqliab,fdiassets,fdiliab,debtassets,debtliab,finderassets,finderliab,reservesmingold,totassets,totliab,nfa,offiip, nfaalt , gdpdollar , nfa_gdp , ca , capacc , portdebtassets , portdebtliab , otherinvassets , otherinvliab , otherfdiassets , otherfdiliab , fxave , fxeop ,1
Belgium,1999,"125,274","15,471","151,795","179,924","468,772","418,717","3,516","3,516","10,938","760,294","617,628","142,666","145,038",n.a.,"254,838",56.00%,"12,436",n.a.,"187,358","96,643","281,414","322,075",n.a.,n.a.,38.16008,40.15508,332
Belgium,2000,"124,687","14,237","179,773","195,219","436,784","401,139","4,187","4,746","9,994","755,425","615,340","140,086","142,333",n.a.,"233,354",60.00%,"8,819",n.a.,"172,515","112,218","264,269","288,920",n.a.,n.a.,44.12719,43.35282,333
Belgium,2001,"110,226","15,663","181,459","203,537","459,932","429,592","6,564","4,421","11,266","769,447","653,214","116,233","118,535",n.a.,"232,686",50.00%,"9,284",n.a.,"209,999","111,489","249,933","318,103",n.a.,n.a.,45.4326,45.77306,334
Belgium,2002,"104,971","18,060","223,940","255,745","575,446","541,294",476,0,"11,855","916,688","815,099","101,589","104,432",n.a.,"253,689",40.00%,"11,611",-585,"246,816","149,534","328,630","391,760",n.a.,n.a.,43.19825,38.46648,335
Belgium,2003,"146,643","27,885","313,938","357,137","768,176","731,129",611,0,"10,989","1,240,357","1,116,151","124,206","127,665",n.a.,"312,285",39.80%,"10,790","-1,021","309,280","195,992","458,896","535,137",n.a.,n.a.,36.0219,31.93967,336
Belgium,2004,"172,164","44,251","369,230","471,071","943,412","872,633","1,667",16,"10,361","1,496,834","1,387,972","108,863","112,490",n.a.,"362,160",30.10%,"11,426",-497,"361,910","215,652","581,502","656,982",n.a.,n.a.,32.74228,29.61589,337
Belgium,2005,"204,560","43,015","378,158","478,183","959,220","912,977","3,635","3,381","8,241","1,553,813","1,437,556","116,257","120,012",n.a.,"378,006",30.80%,"7,703",-894,"350,085","201,745","609,135","711,232",n.a.,n.a.,32.69166,34.19496,338
Belgium,2006,"248,210","57,745","481,356","618,532","1,138,815","1,086,011","10,561","9,776","8,783","1,887,725","1,772,064","115,661","120,314",n.a.,"400,337",28.90%,"7,545",-405,"394,984","227,322","743,831","858,689",n.a.,n.a.,32.40792,30.63007,339
Belgium,2007,"313,728","72,900","621,095","784,576","1,479,355","1,429,341","21,739","22,704","10,384","2,446,300","2,309,522","136,778","142,899",n.a.,"460,280",29.70%,"7,041","-1,882","523,617","323,769","955,737","1,105,572",n.a.,n.a.,29.70422,27.40289,340
Belgium,2008,"209,831","47,648","814,051","854,426","1,344,733","1,296,914","26,065","19,783","9,318","2,403,999","2,218,771","185,228","191,556",n.a.,"509,765",36.30%,"-7,110","-2,619","525,698","353,269","819,035","943,645",n.a.,n.a.,27.75428,28.98599,341
Belgium,2009,"226,762","84,944","940,867","967,599","1,291,037","1,174,056","20,985","17,814","15,907","2,495,558","2,244,413","251,145","259,221",n.a.,"474,633",52.90%,"-6,561","-2,089","536,671","393,249","754,366","780,806",n.a.,n.a.,29.26538,28.00208,342
Belgium,2010,"229,642","79,259","929,252","952,887","1,189,230","1,045,959","10,977","7,888","16,499","2,375,601","2,085,993","289,608","299,923",n.a.,"472,540",61.30%,"8,423","-1,098","496,560","348,076","692,670","697,883",n.a.,n.a.,30.69651,30.18994,343
Belgium,2011,"195,297","70,179","1,003,412","993,177","1,180,452","1,037,035","8,031","8,712","17,918","2,405,111","2,109,102","296,008","307,523",n.a.,"514,595",57.50%,"-5,662",-759,"471,241","327,992","709,211","709,043",n.a.,n.a.,29.24553,31.17691,344
Canada,1970,"2,776","6,756","6,448","27,071","14,086","25,702",0,0,"3,888","27,197","59,529","-32,332","-29,721",n.a.,"88,062",-36.70%,494,182,469,"12,022","13,617","13,680",n.a.,n.a.,1.04491,1.0112,561
Canada,1971,"2,978","7,315","6,874","28,925","15,143","28,840",0,0,"4,839","29,834","65,081","-35,247","-32,133",n.a.,"99,483",-35.40%,"-1,039",245,519,"12,696","14,624","16,144",n.a.,n.a.,1.00979,1.0022,562
Canada,1972,"3,275","9,431","7,107","30,698","17,433","33,067",0,0,"5,216","33,031","73,196","-40,165","-35,062",n.a.,"113,306",-35.40%,"-2,405",284,547,"14,224","16,886","18,842",n.a.,n.a.,0.98993,0.9956,563
Canada,1973,"2,612","8,866","8,290","34,120","22,938","38,563",0,0,"4,841","38,682","81,549","-42,868","-37,825",n.a.,"131,508",-32.60%,"-2,056",345,604,"15,064","22,335","23,499",n.a.,n.a.,1.00008,0.9958,564
Canada,1974,"1,828","6,097","9,790","37,890","25,201","43,269",0,0,"4,885","41,704","87,257","-45,553","-42,561",n.a.,"160,591",-28.40%,"-4,570",550,626,"17,071","24,576","26,198",n.a.,n.a.,0.97803,0.9912,565
Canada,1975,"2,315","6,800","10,912","38,103","26,172","51,316",0,0,"4,426","43,825","96,219","-52,394","-49,618",n.a.,"174,033",-30.10%,"-8,196",486,669,"22,735","25,503","28,581",n.a.,n.a.,1.01716,1.0164,566
Canada,1976,"2,532","7,101","11,997","41,244","31,018","65,963",0,0,"4,964","50,511","114,307","-63,796","-60,747",n.a.,"206,786",-30.90%,"-7,639",530,642,"32,285","30,376","33,678",n.a.,n.a.,0.98602,1.0092,567
Canada,1977,"2,238","6,540","13,005","41,239","34,324","70,939",0,0,"3,672","53,239","118,719","-65,480","-62,733",n.a.,"211,892",-30.90%,"-7,003",429,678,"34,747","33,646","36,192",n.a.,n.a.,1.06345,1.0944,568
Canada,1978,"2,451","7,273","14,589","42,234","39,961","89,127",0,0,"3,557","60,559","138,634","-78,075","-74,283",n.a.,"219,115",-35.60%,"-8,188",111,736,"43,815","39,225","45,312",n.a.,n.a.,1.14067,1.186,569
Canada,1979,"3,165","11,173","18,487","48,613","44,273","103,839",0,0,"2,864","68,789","163,625","-94,836","-88,308",n.a.,"243,598",-38.90%,"-8,385",465,714,"47,683","43,559","56,156",n.a.,n.a.,1.17142,1.1681,570
Canada,1980,"3,950","14,487","23,783","54,163","57,357","119,225",0,0,"3,093","88,183","187,874","-99,692","-92,304",n.a.,"274,425",-36.30%,"-6,088",424,780,"50,964","56,577","68,261",n.a.,n.a.,1.16922,1.1947,571
Canada,1981,"3,636","11,931","30,071","59,303","68,239","153,753",0,0,"3,537","105,484","224,987","-119,503","-114,460",n.a.,"306,856",-38.90%,"-12,532",-3,820,"60,297","67,419","93,457",n.a.,n.a.,1.19891,1.1859,572
Canada,1982,"4,131","11,323","30,474","59,227","72,239","155,260",0,0,"3,011","109,855","225,810","-115,955","-111,112",n.a.,"314,233",-36.90%,"1,796",-2,"1,085","68,428","71,154","86,832",n.a.,n.a.,1.23373,1.2294,573
Canada,1983,"5,602","15,418","35,830","64,022","68,801","159,521",0,0,"3,466","113,700","238,961","-125,261","-115,985",n.a.,"340,677",-36.80%,"-2,523",-2,"1,604","73,386","67,197","86,135",n.a.,n.a.,1.23242,1.2444,574
Canada,1984,"6,276","13,856","39,941","65,070","72,579","166,777",0,0,"2,491","121,287","245,703","-124,416","-116,850",n.a.,"354,297",-35.10%,"-1,374",-1,"2,817","78,633","69,761","88,144",n.a.,n.a.,1.29507,1.3214,575
Canada,1985,"9,603","16,741","43,143","64,657","73,300","181,536",0,0,"2,503","128,548","262,934","-134,386","-127,251",n.a.,"363,032",-37.00%,"-5,839",-1,"3,682","88,166","69,617","93,370",n.a.,n.a.,1.36548,1.3975,576
Canada,1986,"15,531","19,382","46,935","69,579","83,232","207,394",0,0,"3,251","148,950","296,355","-147,404","-142,567",n.a.,"376,462",-39.20%,"-11,351",-6,"4,231","109,593","79,001","97,801",n.a.,n.a.,1.3895,1.3805,577
Canada,1987,"19,208","26,104","57,037","81,502","83,555","231,806",0,0,"7,277","167,078","339,413","-172,335","-163,779",n.a.,"430,211",-40.10%,"-13,712",-27,"5,856","125,001","77,699","106,805",n.a.,n.a.,1.32599,1.2998,578
Canada,1988,"27,180","27,786","66,876","95,728","81,542","254,794",0,0,"15,391","190,989","378,309","-187,320","-181,601",n.a.,"508,420",-36.80%,"-15,285",-142,"6,427","147,171","75,116","107,623",n.a.,n.a.,1.23071,1.1927,579
Canada,1989,"34,830","37,265","77,605","105,945","87,667","282,254",0,0,"16,055","216,158","425,464","-209,306","-201,405",n.a.,"566,955",-36.90%,"-22,216",-183,"8,622","164,583","79,046","117,671",n.a.,n.a.,1.18399,1.1578,580
Canada,1990,"30,398","30,103","104,900","146,306","96,775","313,119",0,0,"17,845","249,919","489,529","-239,610","-238,881",n.a.,"594,733",-40.30%,"-20,259",-570,"8,692","183,585","88,084","129,534",n.a.,n.a.,1.16678,1.1603,581
Canada,1991,"43,695","28,967","133,014","171,241","97,393","350,985",0,0,"16,252","290,355","551,192","-260,838","-260,190",n.a.,"610,515",-42.70%,"-22,875",-114,"10,014","220,886","87,379","130,099",n.a.,n.a.,1.14572,1.1556,582
Canada,1992,"49,288","26,094","125,383","159,388","98,442","352,838",0,0,"11,431","284,544","538,319","-253,775","-253,299",n.a.,"591,451",-42.90%,"-21,719",-104,"10,513","226,540","87,929","126,297",n.a.,n.a.,1.20873,1.2711,583
Canada,1993,"69,568","41,006","142,061","178,619","99,993","386,753",0,0,"12,481","324,103","606,378","-282,275","-282,006",n.a.,"575,281",-49.10%,"-22,353",-261,"14,281","269,638","85,712","117,115",n.a.,n.a.,1.29007,1.324,584
Canada,1994,"74,004","44,813","147,280","172,400","117,367","387,023",0,0,"12,286","350,936","604,235","-253,299","-253,109",n.a.,"576,100",-44.00%,"-13,907",-43,"13,019","258,494","104,348","128,530",n.a.,n.a.,1.36564,1.4028,585
Canada,1995,"89,063","57,055","189,603","194,272","136,693","430,189",0,0,"15,049","430,408","681,516","-251,108","-250,941",n.a.,"602,131",-41.70%,"-5,061",-433,"14,683","300,644","122,010","129,545",n.a.,n.a.,1.37244,1.3652,586
Canada,1996,"117,530","79,914","242,812","246,499","152,705","449,463",0,0,"20,422","533,469","775,876","-242,407","-242,238","-239,200","627,053",-38.70%,"2,428",-120,"16,453","306,708","136,252","142,755",n.a.,n.a.,1.36347,1.3696,587
Canada,1997,"138,874","84,974","303,072","268,182","162,859","475,180",0,0,"17,823","622,628","828,336","-205,708","-205,547","-223,412","651,061",-31.60%,"-8,985",-99,"20,619","310,106","142,240","165,074",n.a.,n.a.,1.38462,1.4291,588
Canada,1998,"156,159","92,862","358,170","254,950","160,426","488,221",0,0,"23,308","698,062","836,033","-137,971","-137,812","-212,596","631,518",-21.80%,"-9,000",-130,"23,724","319,521","136,703","168,700",n.a.,n.a.,1.48346,1.5305,589
Canada,1999,"235,440","145,244","404,528","293,125","149,876","457,979",0,0,"28,126","817,971","896,348","-78,377","-77,854","-162,811","674,394",-11.60%,822,-108,"22,577","301,724","127,299","156,255",n.a.,n.a.,1.48573,1.4433,590
Canada,2000,"239,836","152,329","442,623","325,020","153,032","433,342",0,0,"32,102","867,594","910,690","-43,097","-42,788","-135,467","739,657",-5.80%,"18,491",-115,"24,949","278,255","128,083","155,087",n.a.,n.a.,1.48511,1.5002,591
Canada,2001,"230,796","113,270","403,167","317,369","158,165","457,400",0,0,"33,962","826,090","888,039","-61,950","-61,655","-110,522","732,904",-8.50%,"15,741",-103,"25,284","294,635","132,881","162,765",n.a.,n.a.,1.54876,1.5926,592
Canada,2002,"203,204","99,395","377,267","290,473","164,052","497,227",0,0,"36,984","781,507","887,095","-105,588","-105,424","-142,079","752,631",-14.00%,"12,534",-108,"35,925","321,740","128,127","175,487",n.a.,n.a.,1.56932,1.5796,593
Canada,2003,"276,785","172,322","502,513","439,939","192,985","553,017",0,0,"36,222","1,008,505","1,165,278","-156,774","-156,629","-181,288","887,805",-17.70%,"10,450",-252,"46,357","352,623","146,628","200,394",n.a.,n.a.,1.40105,1.2924,594
Canada,2004,"319,415","225,899","630,933","544,147","226,445","577,543",0,0,"34,429","1,211,222","1,347,589","-136,367","-136,183","-165,753","1,018,123",-13.40%,"23,239",-150,"61,518","377,609","164,927","199,934",n.a.,n.a.,1.30102,1.2036,595
Canada,2005,"382,108","280,843","692,287","638,650","270,887","597,146",0,0,"32,962","1,378,244","1,516,640","-138,396","-138,380","-145,332","1,164,213",-11.90%,"21,910",-191,"87,509","374,894","183,378","222,253",n.a.,n.a.,1.21176,1.1645,596
Canada,2006,"499,649","346,101","781,953","706,901","350,126","651,495",0,0,"34,994","1,666,721","1,704,497","-37,776","-39,053","-38,868","1,309,916",-2.90%,"17,954",-207,"131,917","392,368","218,209","259,127",n.a.,n.a.,1.13436,1.1653,597
Canada,2007,"610,428","418,081","951,295","1,032,967","446,543","770,394",0,0,"40,991","2,049,258","2,221,442","-172,184","-171,966","-65,994","1,457,980",-11.80%,"11,307",-269,"162,952","429,071","283,591","341,323",n.a.,n.a.,1.0741,0.9881,598
Canada,2008,"357,082","209,171","640,752","620,191","426,941","737,482",0,0,"43,778","1,468,552","1,566,844","-98,292","-98,422","-37,999","1,542,468",-6.40%,"3,470",-247,"119,155","416,184","307,786","321,298",n.a.,n.a.,1.06704,1.2246,599
Canada,2009,"480,127","353,643","880,300","866,600","504,542","894,225",0,0,"54,238","1,919,206","2,114,468","-195,262","-194,964","-130,133","1,368,900",-14.30%,"-40,588",-732,"136,415","537,670","368,127","356,555",n.a.,n.a.,1.1431,1.0466,600
Canada,2010,"576,710","452,416","984,752","974,074","561,055","1,012,941",0,0,"56,998","2,179,515","2,439,431","-259,916","-260,047","-192,576","1,616,018",-16.10%,"-58,413",-121,"162,167","643,021","398,887","369,920",n.a.,n.a.,1.03016,1.0009,601
Canada,2011,"578,596","399,077","899,329","873,310","603,658","1,121,878",0,0,"65,652","2,147,235","2,394,265","-247,030","-247,070","-197,724","1,781,079",-13.90%,"-52,846",-10,"164,750","732,879","438,908","388,999",n.a.,n.a.,0.98953,1.021,602
Denmark,1970,49,71,381,"1,226","1,567","4,259",0,0,419,"2,416","5,556","-3,140",n.a.,n.a.,"16,591",-18.90%,-544,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7.5,7.489,905
Denmark,1971,61,90,655,"1,644","1,664","5,315",0,0,653,"3,033","7,050","-4,017",n.a.,n.a.,"18,520",-21.70%,-424,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7.42634,7.062,906
Denmark,1972,79,100,"1,033","2,006","1,973","6,002",0,0,786,"3,871","8,108","-4,237",n.a.,n.a.,"22,752",-18.60%,-63,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,6.94929,6.847,907
Denmark,1973,110,136,"1,292","2,476","2,899","8,281",0,0,"1,247","5,548","10,892","-5,345",n.a.,n.a.,"29,973",-17.80%,-468,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,6.0495,6.29,908
Denmark,1974,133,172,"1,622","3,275","4,127","10,342",0,0,858,"6,740","13,789","-7,049",n.a.,n.a.,"33,324",-21.20%,-981,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,6.0949,5.65,909
Denmark,1975,121,175,"1,606","3,275","3,910","10,248",0,0,803,"6,440","13,699","-7,259",n.a.,n.a.,"39,477",-18.40%,-490,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,5.74615,6.1775,910
Denmark,1976,136,149,"2,038","3,581","5,124","14,395",0,0,841,"8,140","18,125","-9,985",n.a.,n.a.,"43,592",-22.90%,"-1,914",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,6.04502,5.7875,911
Denmark,1977,138,117,"2,381","3,832","6,430","19,613",0,0,"1,589","10,538","23,562","-13,024",n.a.,n.a.,"48,802",-26.70%,"-1,722",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,6.00319,5.7775,912
Denmark,1978,156,110,"2,696","4,465","8,622","26,619",0,0,"3,129","14,603","31,195","-16,593",n.a.,n.a.,"59,225",-28.00%,"-1,502",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,5.51462,5.09,913
Denmark,1979,164,99,"3,121","5,559","9,579","31,381",0,0,"3,236","16,099","37,039","-20,940",n.a.,n.a.,"69,161",-30.30%,"-3,056",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,5.26096,5.365,914
Denmark,1980,195,216,"3,629","5,588","9,219","32,388",0,0,"3,387","16,429","38,192","-21,762",n.a.,n.a.,"69,709",-31.20%,"-2,389",n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,5.63594,6.015,915
Denmark,1981,166,392,"3,499","4,491","9,520","31,940",0,0,"2,548","15,733","36,824","-21,090",n.a.,n.a.,"60,374",-34.90%,"-1,875",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7.12337,7.325,916
Denmark,1982,115,422,"2,436","3,502","10,561","34,195",0,0,"2,266","15,379","38,119","-22,741",n.a.,n.a.,"58,937",-38.60%,"-2,259",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,8.33244,8.384,917
Denmark,1983,162,823,"2,499","3,747","11,647","37,138",0,0,"3,621","17,929","41,708","-23,779",n.a.,n.a.,"59,205",-40.20%,"-1,382",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,9.14499,9.875,918
Denmark,1984,294,499,"2,627","3,680","13,197","38,535",0,0,"3,009","19,127","42,714","-23,587",n.a.,n.a.,"57,715",-40.90%,"-1,718",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,10.35659,11.26,919
Denmark,1985,725,727,"3,165","4,815","21,436","57,180",0,0,"5,429","30,755","62,722","-31,967",n.a.,n.a.,"61,204",-52.20%,"-2,767",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,10.59639,8.969,920
Denmark,1986,"2,574",844,"4,314","6,118","26,793","73,184",0,0,"4,964","38,646","80,146","-41,501",n.a.,n.a.,"86,366",-48.10%,"-4,490",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,8.09099,7.3425,921
Denmark,1987,"2,618","1,219","5,402","7,501","37,033","98,690",0,0,"10,066","55,119","107,410","-52,291",n.a.,n.a.,"107,366",-48.70%,"-3,002",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,6.84032,6.0965,922
Denmark,1988,"3,416","1,625","6,667","7,310","41,948","103,081",0,0,"10,765","62,796","112,015","-49,219",n.a.,n.a.,"113,230",-43.50%,"-1,340",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,6.73153,6.874,923
Denmark,1989,"4,465","2,482","10,298","9,202","51,121","112,365",0,0,"6,397","72,280","124,049","-51,769",n.a.,n.a.,"110,059",-47.00%,"-1,118",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,7.31018,6.6075,924
Denmark,1990,"4,675","2,478","12,902","12,249","74,455","146,352",0,0,"10,591","102,623","161,079","-58,457",n.a.,n.a.,"135,839",-43.00%,"1,372",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,6.18856,5.776,925
Denmark,1991,"6,426","2,875","15,558","14,712","72,208","140,864",0,0,"7,404","101,596","158,451","-56,855","-55,884",n.a.,"136,695",-41.60%,"1,983",0,"13,528","56,143","58,679","84,721",n.a.,n.a.,6.39646,5.9135,926
Denmark,1992,"6,394","2,398","16,306","14,387","69,859","137,319",0,0,"11,044","103,602","154,104","-50,502","-49,948",n.a.,"150,195",-33.60%,"4,199",0,"10,231","62,665","59,628","74,654",n.a.,n.a.,6.03613,6.2555,927
Denmark,1993,"7,973","3,248","15,799","14,618","77,076","137,320",0,0,"10,301","111,150","155,186","-44,037","-43,196",n.a.,"140,626",-31.30%,"4,832",0,"9,893","80,768","67,183","56,552",n.a.,n.a.,6.48394,6.7725,928
Denmark,1994,"8,877","6,740","19,892","18,083","71,182","126,911",0,0,"9,056","109,007","151,734","-42,728","-42,623",n.a.,"153,594",-27.80%,"3,189",n.a.,"8,384","66,086","62,798","60,825",n.a.,n.a.,6.36055,6.083,929
Denmark,1995,"10,819","8,294","24,702","23,801","75,550","138,839",0,0,"11,016","122,087","170,934","-48,847","-47,930",n.a.,"181,985",-26.80%,"1,855",n.a.,"12,081","80,418","63,469","58,420",n.a.,n.a.,5.60237,5.546,930
Denmark,1996,"16,149","12,448","27,589","22,205","87,308","153,083",0,0,"14,140","145,186","187,737","-42,551","-42,122",n.a.,"184,437",-23.10%,"3,090",n.a.,"13,794","89,158","73,513","63,925",n.a.,n.a.,5.79867,5.9445,931
Denmark,1997,"22,414","20,363","28,128","22,268","86,581","154,849",0,0,"19,124","156,247","197,480","-41,233","-41,078",n.a.,"170,437",-24.20%,921,128,"14,650","86,141","71,931","68,708",n.a.,n.a.,6.60446,6.826,932
Denmark,1998,"32,623","20,556","34,664","31,055","101,592","181,550","2,502","2,159","15,264","186,645","235,320","-48,676","-47,804",n.a.,"173,653",-28.00%,"-2,008",50,"19,169","96,658","82,423","84,891",n.a.,n.a.,6.70083,6.3865,933
Denmark,1999,"50,132","20,740","44,841","41,225","92,684","171,151","9,285","8,453","22,287","219,230","241,569","-22,340","-21,957",n.a.,"173,944",-12.80%,"3,047",128,"20,630","84,532","72,054","86,619",n.a.,n.a.,6.97624,7.3988,934
Denmark,2000,"56,480","26,023","65,890","66,459","97,502","166,206","14,093","13,363","15,108","249,073","272,052","-22,978","-23,031",n.a.,"160,082",-14.40%,"2,262",-11,"28,493","78,095","69,009","88,111",n.a.,n.a.,8.08314,8.0205,935
Denmark,2001,"47,978","23,842","70,223","67,409","97,690","169,442","11,203","10,828","17,110","244,203","271,522","-27,319","-26,323",n.a.,"160,476",-17.00%,"4,848",14,"37,753","88,665","59,937","80,778",n.a.,n.a.,8.32282,8.4095,936
Denmark,2002,"35,796","20,672","77,654","73,785","127,061","207,917","30,577","28,301","26,986","298,074","330,674","-32,599","-31,812",n.a.,"173,881",-18.70%,"3,460",152,"50,628","106,812","76,433","101,105",n.a.,n.a.,7.89471,7.0822,937
Denmark,2003,"52,118","31,258","90,292","87,888","176,731","269,823","23,566","20,442","37,105","379,812","409,410","-29,598","-28,509",n.a.,"212,623",-13.90%,"6,963",-7,"74,915","127,923","101,816","141,900",n.a.,n.a.,6.58767,5.9576,938
Denmark,2004,"65,428","44,459","109,024","99,349","220,596","317,289","36,560","32,582","39,084","470,692","493,679","-22,987","-21,969",n.a.,"244,728",-9.40%,"5,941",13,"95,423","153,225","125,174","164,064",n.a.,n.a.,5.99106,5.4676,939
Denmark,2005,"88,374","49,097","111,442","97,932","231,161","321,910","13,497",0,"32,930","477,404","468,939","8,465","9,592",n.a.,"257,676",3.30%,"11,104",518,"108,357","161,062","122,803","160,849",n.a.,n.a.,5.99691,6.3241,940
Denmark,2006,"132,047","62,886","124,932","109,559","277,808","402,422","8,350",0,"29,724","572,861","574,868","-2,008",-513,n.a.,"274,377",-0.70%,"8,218",6,"119,838","188,241","157,970","214,181",n.a.,n.a.,5.94678,5.6614,941
Denmark,2007,"156,798","83,207","158,387","134,995","363,898","514,519",-8,0,"32,534","711,610","732,721","-21,111","-19,254",n.a.,"311,418",-6.80%,"4,414",49,"144,489","221,326","219,409","293,193",n.a.,n.a.,5.4437,5.0753,942
Denmark,2008,"85,220","45,674","164,511","121,625","372,114","529,605","15,741",0,"40,466","678,051","696,903","-18,853","-16,890",n.a.,"343,881",-5.50%,"10,000",73,"148,320","226,765","223,793","302,839",n.a.,n.a.,5.09813,5.2849,943
Denmark,2009,"118,115","66,976","178,189","119,151","370,461","549,866","4,117",0,"74,291","745,174","735,994","9,180","11,673",n.a.,"310,545",3.00%,"10,767",-49,"178,485","262,398","191,976","287,469",n.a.,n.a.,5.36087,5.1901,944
