Country,Year,NGDP,RGDP,NGFCF,RGFCF,,Country,Year,CPI,,Country,Year,Policy,Discount,Money Market,,,LOCATION,Location,SUBJECT,Subject,FREQUENCY,Frequency,TIME,Time,Value,,LOCATION,Location,SUBJECT,Subject,FREQUENCY,Frequency,TIME,Time,Value
United States,1986,4590155,7860489.1,1080658.9,1550562.7,,United Kingdom,1992,69.99,,United Kingdom,1974,11.5,,4.63,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1961,1961,3188.1,,,,,,,,,,
United States,1987,4870217,8132599.4,1119667.6,1578273,,United Kingdom,1993,71.75,,United Kingdom,1975,11.25,,6.08,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1962,1962,3383.1,,,,,,,,,,
United States,1988,5252629,8474491.6,1176876.2,1615490.5,,United Kingdom,1994,73.17,,United Kingdom,1976,14.25,,5.54,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1963,1963,3530.4,,,,,,,,,,
United States,1989,5657693,8786397.3,1242439.4,1662929.2,,United Kingdom,1995,75.11,,United Kingdom,1977,7,,2.13,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1964,1964,3734.1,,,,,,,,,,
United States,1990,5979589,8955040.8,1269271.2,1661264.8,,United Kingdom,1996,76.97,,United Kingdom,1978,12.5,,7.72,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1965,1965,3976.7,,,,,,,,,,
United States,1991,6174043,8948406.5,1238830,1592531.7,,United Kingdom,1997,78.34,,United Kingdom,1979,17,,10.73,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1966,1966,4239,,,,,,,,,,
United States,1992,6539299,9266557.8,1292800,1658514.7,,United Kingdom,1998,79.59,,United Kingdom,1980,14,,15.38,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1967,1967,4355.2,,,,,,,,,,
United States,1993,6878718,9521004.2,1377898.5,1743230.9,,United Kingdom,1999,80.65,,United Kingdom,1981,14.38,,13.13,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1968,1968,4569,,,,,,,,,,
United States,1994,7308755,9905428.4,1486870.6,1849737.5,,United Kingdom,2000,81.28,,United Kingdom,1982,10,,11.97,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1969,1969,4712.5,,,,,,,,,,
United States,1995,7664060,10174754.6,1593989.9,1945525.4,,United Kingdom,2001,82.29,,United Kingdom,1983,9.06,,9.84,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1970,1970,4722,,,,,,,,,,
United States,1996,8100201,10560976.2,1721211.4,2094992.9,,United Kingdom,2002,83.32,,United Kingdom,1984,9.5,,9.46,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1971,1971,4877.6,,,,,,,,,,
United States,1997,8608515,11034849.9,1854201.3,2249972.7,,United Kingdom,2003,84.46,,United Kingdom,1985,11.38,,12.56,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1972,1972,5134.3,,,,,,,,,,
United States,1998,9089168,11525891.2,2013010.8,2450167.7,,United Kingdom,2004,85.59,,United Kingdom,1986,10.88,,10.7,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1973,1973,5424.1,,,,,,,,,,
United States,1999,9660624,12065902.4,2191844,2654665.2,,United Kingdom,2005,87.35,,United Kingdom,1987,8.38,,9.5,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1974,1974,5396.1,,,,,,,,,,
United States,2000,10284779,12559660,2369467.5,2822279.6,,United Kingdom,2006,89.39,,United Kingdom,1988,12.88,,10.02,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1975,1975,5385.4,,,,,,,,,,
United States,2001,10621824,12682240.3,2380554.5,2807047.3,,United Kingdom,2007,91.46,,United Kingdom,1989,14.88,,13.56,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1976,1976,5675.5,,,,,,,,,,
United States,2002,10977514,12908761,2350063.8,2757537.8,,United Kingdom,2008,94.77,,United Kingdom,1990,13.88,,14.73,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1977,1977,5937,,,,,,,,,,
United States,2003,11510670,13271081.3,2473921.1,2865711.6,,United Kingdom,2009,96.82,,United Kingdom,1991,10.38,,11.58,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1978,1978,6267.2,,,,,,,,,,
United States,2004,12274928,13773490.1,2701280,3032004,,United Kingdom,2010,100.00,,United Kingdom,1992,6.88,,9.37,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1979,1979,6466.2,,,,,,,,,,
United States,2005,13093726,14234242.8,2981170.4,3201865.8,,United Kingdom,2011,104.48,,United Kingdom,1993,5.38,,5.91,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1980,1980,6450.4,,,,,,,,,,
United States,2006,13855888,14613816.9,3166023.9,3271614.8,,United Kingdom,2012,107.43,,United Kingdom,1994,6.13,,4.88,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1981,1981,6617.8,,,,,,,,,,
United States,2007,14477635,14873734.4,3201496.1,3231050.1,,United Kingdom,2013,110.18,,United Kingdom,1995,6.38,,6.08,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1982,1982,6491.3,,,,,,,,,,
United States,2008,14718582,14830358.7,3091435.7,3074563.1,,United Kingdom,2014,111.79,,United Kingdom,1996,5.94,,5.96,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1983,1983,6792,,,,,,,,,,
United States,2009,14418739,14418738.5,2672713.8,2672713.8,,United Kingdom,2015,111.84,,United Kingdom,1997,7.25,,6.61,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1984,1984,7285,,,,,,,,,,
United States,2010,14964372,14783809,2691106.9,2702601,,United Kingdom,2016,112.56,,United Kingdom,1998,6.25,,7.21,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1985,1985,7593.8,,,,,,,,,,
United States,2011,15517926,15020564.9,2835999.5,2802501.9,,United States,1950,11.03,,United Kingdom,1999,5.5,,5.2,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1986,1986,7860.5,,,,,,,,,,
United States,2012,16155254.8,15354626.6,3064346.2,2978336.3,,United States,1951,11.92,,United Kingdom,2000,6,,5.77,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1987,1987,8132.6,,,,,,,,,,
United States,2013,16691517,15612175,3206215,3069164,,United States,1952,12.18,,United Kingdom,2001,4,,5.07,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1988,1988,8474.5,,,,,,,,,,
United States,2014,17393103,15982255,3415523,3199212,,United States,1953,12.27,,United Kingdom,2002,4,,3.89,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1989,1989,8786.4,,,,,,,,,,
United States,2015,18036648,16397178,3576630,3319175,,United States,1954,12.32,,United Kingdom,2003,3.75,,3.59,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1990,1990,8955,,,,,,,,,,
,,,,,,,United States,1955,12.28,,United Kingdom,2004,4.75,,4.29,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1991,1991,8948.4,,,,,,,,,,
,,,,,,,United States,1956,12.47,,United Kingdom,2005,4.5,,4.7,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1992,1992,9266.6,,,,,,,,,,
,,,,,,,United States,1957,12.90,,United Kingdom,2006,5,,4.77,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1993,1993,9521,,,,,,,,,,
,,,,,,,United States,1958,13.25,,United Kingdom,2007,5.5,,5.67,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1994,1994,9905.5,,,,,,,,,,
,,,,,,,United States,1959,13.37,,United Kingdom,2008,2,,4.68,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1995,1995,10174.8,,,,,,,,,,
,,,,,,,United States,1960,13.57,,United Kingdom,2009,0.5,,0.53,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1996,1996,10561,,,,,,,,,,
,,,,,,,United States,1961,13.72,,United Kingdom,2010,0.5,,0.48,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1997,1997,11034.9,,,,,,,,,,
,,,,,,,United States,1962,13.87,,United Kingdom,2011,0.5,,0.52,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1998,1998,11525.9,,,,,,,,,,
,,,,,,,United States,1963,14.04,,United Kingdom,2012,0.5,,0.48,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,1999,1999,12065.9,,,,,,,,,,
,,,,,,,United States,1964,14.22,,United Kingdom,2013,0.5,,0.45,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,2000,2000,12559.7,,,,,,,,,,
,,,,,,,United States,1965,14.46,,United Kingdom,2014,0.5,,0.41,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,2001,2001,12682.3,,,,,,,,,,
,,,,,,,United States,1966,14.89,,United Kingdom,2015,0.5,,0.39,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,2002,2002,12908.8,,,,,,,,,,
,,,,,,,United States,1967,15.31,,United Kingdom,2016,0.25,,0.3,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,2003,2003,13271.1,,,,,,,,,,
,,,,,,,United States,1968,15.95,,United States,1950,,1.75,,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,2004,2004,13773.5,,,,,,,,,,
,,,,,,,United States,1969,16.82,,United States,1951,,1.75,,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,2005,2005,14234.3,,,,,,,,,,
,,,,,,,United States,1970,17.81,,United States,1952,,1.75,,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,2006,2006,14613.8,,,,,,,,,,
,,,,,,,United States,1971,18.57,,United States,1953,,2,,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,2007,2007,14873.8,,,,,,,,,,
,,,,,,,United States,1972,19.18,,United States,1954,,1.5,,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,2008,2008,14830.4,,,,,,,,,,
,,,,,,,United States,1973,20.37,,United States,1955,,2.5,1.79,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,2009,2009,14418.8,,,,,,,,,,
,,,,,,,United States,1974,22.62,,United States,1956,,3,2.73,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,2010,2010,14783.8,,,,,,,,,,
,,,,,,,United States,1975,24.69,,United States,1957,,3,3.11,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,2011,2011,15020.6,,,,,,,,,,
,,,,,,,United States,1976,26.10,,United States,1958,,2.5,1.57,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,2012,2012,15354.6,,,,,,,,,,
,,,,,,,United States,1977,27.79,,United States,1959,,4,3.31,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,2013,2013,15612.2,,,,,,,,,,
,,,,,,,United States,1978,29.92,,United States,1960,,3,3.22,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,2014,2014,16013.3,,,,,,,,,,
,,,,,,,United States,1979,33.29,,United States,1961,,3,1.96,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,2015,2015,16471.5,,,,,,,,,,
,,,,,,,United States,1980,37.79,,United States,1962,,3,2.71,,,USA,United States,NAEXKP01-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Domestic Product - Total ( Quantum (non-additive or stock figures) SA ),A,Annual,2016,2016,16716.2,,,,,,,,,,
,,,,,,,United States,1981,41.69,,United States,1963,,3.5,3.18,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,1982,44.25,,United States,1964,,4,3.5,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,1983,45.68,,United States,1965,,4.42,4.07,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,1984,47.65,,United States,1966,,4.5,5.11,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,1985,49.35,,United States,1967,,4.5,4.22,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,1986,50.26,,United States,1968,,5.36,5.66,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,1987,52.14,,United States,1969,,6,8.2,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,1988,54.23,,United States,1970,,5.52,7.18,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,1989,56.85,,United States,1971,,4.63,4.66,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,1990,59.92,,United States,1972,,4.5,4.43,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,1991,62.46,,United States,1973,,7.5,8.73,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,1992,64.35,,United States,1974,,7.81,10.5,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,1993,66.25,,United States,1975,,6,5.82,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,1994,67.98,,United States,1976,,5.25,5.05,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,1995,69.88,,United States,1977,,6,5.54,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,1996,71.93,,United States,1978,,9.5,7.93,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,1997,73.61,,United States,1979,,12,11.19,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,1998,74.76,,United States,1980,,12.87,13.36,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,1999,76.39,,United States,1981,,12.1,16.38,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,2000,78.97,,United States,1982,8.5,8.73,12.26,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,2001,81.20,,United States,1983,9.38,8.5,9.09,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,2002,82.49,,United States,1984,8.13,8.37,10.23,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,2003,84.36,,United States,1985,7.75,7.5,8.1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,2004,86.62,,United States,1986,5.88,5.5,6.81,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,2005,89.56,,United States,1987,6.81,6,6.66,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,2006,92.45,,United States,1988,8.69,6.5,7.57,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,2007,95.09,,United States,1989,8.25,7,9.22,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,2008,98.74,,United States,1990,7,6.79,8.1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,2009,98.39,,United States,1991,4,4.11,5.69,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,2010,100.00,,United States,1992,3,3,3.52,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,2011,103.16,,United States,1993,3,3,3.02,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,2012,105.29,,United States,1994,5.5,4.75,4.2,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,2013,106.83,,United States,1995,5.5,5.25,5.84,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,2014,108.57,,United States,1996,5.25,5,5.3,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,2015,108.70,,United States,1997,5.5,5,5.46,,,,,,,,,,,,,,,,,,,,,
,,,,,,,United States,2016,110.07,,United States,1998,4.75,4.5,5.35,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,United States,1999,5.5,5,4.97,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,United States,2000,6.5,6,6.24,,,,,,,,,,,,,,,,,,,,,
